"","X","age","net","gun","sex","year","nruns","runs_again"
"5370",21865,57,NA,93.57,"M",2007,4,TRUE
"5371",21869,48,82.55,84.27,"M",2001,5,TRUE
"5372",21874,48,91.33,94.58,"M",2005,3,FALSE
"5373",21877,29,88,88.13,"M",2002,3,FALSE
"5374",21880,38,80.35,82.27,"M",2003,5,TRUE
"5375",21885,48,NA,60.25,"M",2008,3,FALSE
"5376",21888,40,101.3,106.9,"M",2001,4,TRUE
"5377",21892,58,87.9,92.98,"M",2002,4,TRUE
"5378",21896,54,74.4,74.82,"M",2006,5,TRUE
"5379",21901,25,NA,54.62,"M",2007,3,FALSE
"5380",21904,32,70,70.32,"M",2003,5,TRUE
"5381",21909,43,78.57,79.78,"M",2002,5,TRUE
"5382",21914,47,77.38,78.75,"M",2003,4,TRUE
"5383",21918,42,67.62,67.95,"M",2003,3,FALSE
"5384",21921,34,77.63,79.5,"M",2005,3,FALSE
"5385",21924,40,98.13,103.2,"M",2002,5,TRUE
"5386",21929,51,NA,88.23,"M",2008,3,FALSE
"5387",21932,55,90.73,96.55,"M",2005,3,FALSE
"5388",21935,53,94.77,95.47,"M",2002,5,TRUE
"5389",21940,32,92.72,98.27,"M",2005,4,TRUE
"5390",21944,41,119.3,122.8,"M",2003,5,TRUE
"5391",21949,37,63.18,63.18,"M",2005,3,FALSE
"5392",21952,42,83.77,86.17,"M",2001,3,FALSE
"5393",21955,50,95.9,100.8,"M",2005,4,TRUE
"5394",21959,43,NA,83.93,"M",2008,3,FALSE
"5395",21962,57,80.73,80.87,"M",2005,3,FALSE
"5396",21965,43,82.08,84.78,"M",2004,4,TRUE
"5397",21969,49,73.6,74.1,"M",2002,3,FALSE
"5398",21972,43,NA,84.57,"M",2007,3,FALSE
"5399",21975,48,69.27,69.5,"M",2001,8,TRUE
"5400",21983,41,66,66.67,"M",2004,4,TRUE
"5401",21987,47,74.57,74.83,"M",2004,5,TRUE
"5402",21992,65,NA,107.4,"M",2008,3,FALSE
"5403",21995,35,75.57,81.48,"M",2005,3,FALSE
"5404",21998,49,94.9,96.67,"M",2004,6,TRUE
"5405",22004,45,82.05,83.95,"M",2006,5,TRUE
"5406",22009,33,81.27,84.88,"M",2002,3,FALSE
"5407",22012,37,88.27,94.55,"M",2003,3,FALSE
"5408",22015,41,NA,62.75,"M",2008,3,FALSE
"5409",22018,45,85.32,89.35,"M",2002,4,TRUE
"5410",22022,39,67.78,68.05,"M",2002,5,TRUE
"5411",22027,44,78.58,79.6,"M",2003,5,TRUE
"5412",22032,41,70.78,71.4,"M",2002,7,TRUE
"5413",22039,41,125.3,129,"M",2006,3,FALSE
"5414",22042,55,88.6,91.08,"M",2001,5,TRUE
"5415",22047,44,NA,95.87,"M",2008,3,FALSE
"5416",22050,41,74.57,75.72,"M",2002,3,FALSE
"5417",22053,38,88.88,92.22,"M",2006,3,FALSE
"5418",22056,29,72.32,73.1,"M",2003,4,TRUE
"5419",22060,52,78.27,78.62,"M",2006,4,TRUE
"5420",22064,47,81.43,84.02,"M",2006,4,TRUE
"5421",22068,47,93.32,98,"M",2005,3,FALSE
"5422",22071,51,94.1,101.6,"M",2004,4,TRUE
"5423",22075,44,94.12,97.38,"M",2001,5,TRUE
"5424",22080,39,NA,99.37,"M",2008,3,FALSE
"5425",22083,44,97.05,102.4,"M",2003,4,TRUE
"5426",22087,31,62.77,62.9,"M",2004,7,TRUE
"5427",22094,60,86.52,89.6,"M",2003,5,TRUE
"5428",22099,37,85.65,87.32,"M",2006,4,TRUE
"5429",22103,51,89.18,94.08,"F",2003,4,TRUE
"5430",22107,38,93.03,94.82,"F",2006,3,FALSE
"5431",22110,48,NA,91.27,"F",2007,4,TRUE
"5432",22114,52,86.47,88.48,"F",2005,3,FALSE
"5433",22117,32,101.6,106.2,"F",2006,3,FALSE
"5434",22120,54,NA,107.4,"F",2007,3,FALSE
"5435",22123,39,80.23,81.12,"F",2002,5,TRUE
"5436",22128,58,104.7,106.6,"F",2003,4,TRUE
"5437",22132,60,122.2,124.6,"M",2005,3,FALSE
"5438",22135,42,104.4,112.9,"F",2006,3,FALSE
"5439",22138,45,98.62,101.2,"F",2001,8,TRUE
"5440",22146,55,95.78,97.1,"M",2005,4,TRUE
"5441",22150,38,65.65,65.75,"F",2005,3,FALSE
"5442",22153,36,90.63,96.2,"F",2004,3,FALSE
"5443",22156,37,NA,100.1,"F",2008,3,FALSE
"5444",22159,58,101.9,106.1,"F",2002,4,TRUE
"5445",22163,35,98.7,103.1,"F",2001,7,TRUE
"5446",22170,42,98.5,102.4,"F",2005,3,FALSE
"5447",22173,27,77.17,78.35,"F",2001,3,FALSE
"5448",22176,29,129.4,138.8,"F",2006,3,FALSE
"5449",22179,34,86.95,92.57,"F",2004,3,FALSE
"5450",22182,47,76.37,78.33,"F",2004,3,FALSE
"5451",22185,32,95.67,100.1,"F",2002,6,TRUE
"5452",22191,47,91.95,98.25,"F",2003,3,FALSE
"5453",22194,40,87.98,93.07,"F",2002,5,TRUE
"5454",22199,49,NA,94.55,"F",2007,4,TRUE
"5455",22203,34,78.7,78.97,"F",2002,4,TRUE
"5456",22207,47,89.93,90.4,"F",2002,7,TRUE
"5457",22214,35,97.45,99.82,"F",2003,6,TRUE
"5458",22220,38,NA,91.97,"F",2008,3,FALSE
"5459",22223,42,101.7,102.7,"F",2001,3,FALSE
"5460",22226,60,126.2,131.8,"F",2003,3,FALSE
"5461",22229,61,128.3,134.5,"F",2003,4,TRUE
"5462",22233,43,112.2,118.3,"F",2003,4,TRUE
"5463",22237,47,78.63,79.08,"F",2002,3,FALSE
"5464",22240,44,106.9,108.7,"F",2003,3,FALSE
"5465",22243,45,101.7,106.5,"F",2005,3,FALSE
"5466",22246,40,132.6,137.1,"F",2002,5,TRUE
"5467",22251,40,75.37,75.72,"F",2004,4,TRUE
"5468",22255,47,90.27,92,"F",2003,3,FALSE
"5469",22258,53,96.37,100.6,"F",2005,3,FALSE
"5470",22261,38,96.8,99.15,"F",2004,3,FALSE
"5471",22264,47,93,97.9,"F",2003,3,FALSE
"5472",22267,51,91.87,93.35,"F",2001,6,TRUE
"5473",22273,37,74.17,75.57,"F",2003,6,TRUE
"5474",22279,40,89.92,92.03,"F",2003,4,TRUE
"5475",22283,33,78.73,79.52,"F",2003,4,TRUE
"5476",22287,41,88.8,92.85,"F",2001,4,TRUE
"5477",22291,52,112,119.8,"F",2006,3,FALSE
"5478",22294,32,102,105,"F",2002,5,TRUE
"5479",22299,48,83.3,85.52,"F",2006,4,TRUE
"5480",22303,33,NA,100.6,"F",2007,4,TRUE
"5481",22307,42,NA,96.23,"F",2007,4,TRUE
"5482",22311,39,101,107.8,"F",2005,5,TRUE
"5483",22316,55,NA,99.53,"F",2008,3,FALSE
"5484",22319,32,NA,100.3,"F",2008,3,FALSE
"5485",22322,48,97.62,100.2,"F",2005,6,TRUE
"5486",22328,37,100.6,106.8,"F",2004,3,FALSE
"5487",22331,43,87.52,89.27,"F",2001,5,TRUE
"5488",22336,41,115.9,119.7,"F",2005,3,FALSE
"5489",22339,25,NA,94.98,"F",2007,4,TRUE
"5490",22343,33,57.45,57.45,"F",2005,3,FALSE
"5491",22346,38,92.8,96.8,"F",2004,4,TRUE
"5492",22350,43,NA,104.2,"F",2008,3,FALSE
"5493",22353,45,92.13,95.22,"F",2002,7,TRUE
"5494",22360,41,100.8,105.5,"F",2005,5,TRUE
"5495",22365,35,102.1,104.3,"F",2003,3,FALSE
"5496",22368,41,79.57,82.28,"F",2005,4,TRUE
"5497",22372,36,NA,95.98,"F",2008,3,FALSE
"5498",22375,26,87.65,89.6,"F",2002,7,TRUE
"5499",22382,42,NA,93.65,"F",2007,3,FALSE
"5500",22385,34,92.88,95.68,"F",2004,3,FALSE
"5501",22388,51,NA,98.33,"F",2008,3,FALSE
"5502",22391,40,66.62,66.87,"F",2004,5,TRUE
"5503",22396,31,100.1,101.5,"F",2004,5,TRUE
"5504",22401,30,102,104.7,"F",2004,4,TRUE
"5505",22405,49,81.9,82.7,"F",2002,9,TRUE
"5506",22414,28,81.03,82.12,"F",2003,3,FALSE
"5507",22417,30,NA,98.5,"F",2008,3,FALSE
"5508",22420,38,73.67,73.92,"F",2002,5,TRUE
"5509",22425,31,NA,85.8,"F",2008,3,FALSE
"5510",22428,54,NA,109.6,"F",2008,3,FALSE
"5511",22431,38,NA,68,"M",2008,3,FALSE
"5512",22434,28,94.6,97.57,"F",2003,4,TRUE
"5513",22438,38,88.88,93.42,"F",2002,6,TRUE
"5514",22444,37,112.5,119,"F",2006,4,TRUE
"5515",22448,35,NA,85.22,"F",2007,4,TRUE
"5516",22452,40,111.1,111.1,"F",2005,3,FALSE
"5517",22455,35,87.47,92.98,"F",2006,5,TRUE
"5518",22460,38,NA,65.65,"F",2007,3,FALSE
"5519",22463,44,82.32,85.67,"M",2006,5,TRUE
"5520",22468,32,88.08,89.6,"F",2001,7,TRUE
"5521",22475,45,91.35,93.93,"F",2004,4,TRUE
"5522",22479,27,86.1,92.28,"F",2004,3,FALSE
"5523",22482,64,95.58,96.87,"F",2001,8,TRUE
"5524",22490,46,91.4,93.82,"F",2005,4,TRUE
"5525",22494,40,83.02,85.15,"F",2003,4,TRUE
"5526",22498,28,71.57,71.78,"F",2001,6,TRUE
"5527",22504,30,NA,103.1,"F",2008,3,FALSE
"5528",22507,36,72.35,72.87,"F",2003,6,TRUE
"5529",22513,33,NA,92.82,"F",2008,3,FALSE
"5530",22516,40,85.97,86.48,"F",2003,5,TRUE
"5531",22521,34,NA,84.77,"F",2007,4,TRUE
"5532",22525,36,NA,99.27,"F",2008,3,FALSE
"5533",22528,31,NA,73.07,"F",2008,3,FALSE
"5534",22531,32,97.43,102.8,"F",2002,6,TRUE
"5535",22537,31,NA,77.48,"F",2008,3,FALSE
"5536",22540,30,89.28,91.22,"F",2002,3,FALSE
"5537",22543,39,59.45,59.45,"F",2005,3,FALSE
"5538",22546,30,NA,89.47,"M",2008,3,FALSE
"5539",22549,32,85.65,90,"M",2003,4,TRUE
"5540",22553,61,NA,75.2,"M",2007,3,FALSE
"5541",22556,57,NA,88.43,"M",2007,3,FALSE
"5542",22559,45,83.78,84.7,"M",2005,3,FALSE
"5543",22562,41,NA,78.57,"M",2007,4,TRUE
"5544",22566,37,NA,89.88,"M",2008,3,FALSE
"5545",22569,35,81.57,85.23,"M",2006,4,TRUE
"5546",22573,54,104.9,108.8,"M",2005,3,FALSE
"5547",22576,39,55.42,55.45,"M",2001,8,TRUE
"5548",22584,30,91.4,97.12,"M",2005,3,FALSE
"5549",22587,42,77.97,78.42,"M",2004,4,TRUE
"5550",22591,34,97.28,99.52,"M",2004,4,TRUE
"5551",22595,26,67.65,67.97,"F",2004,5,TRUE
"5552",22600,29,NA,83.95,"F",2007,3,FALSE
"5553",22603,50,NA,92.03,"M",2008,3,FALSE
"5554",22606,46,NA,76.7,"M",2007,3,FALSE
"5555",22609,46,112.2,116.5,"F",2001,3,FALSE
"5556",22612,47,113.6,115.5,"F",2005,5,TRUE
"5557",22617,33,NA,94.03,"F",2008,3,FALSE
"5558",22620,47,NA,94.25,"F",2007,3,FALSE
"5559",22623,27,53.6,53.6,"F",2002,3,FALSE
"5560",22626,45,100.8,104.4,"F",2001,4,TRUE
"5561",22630,38,NA,109.2,"F",2007,3,FALSE
"5562",22633,41,100,102.7,"F",2002,4,TRUE
"5563",22637,41,108.9,116.4,"F",2006,3,FALSE
"5564",22640,63,95.32,99.48,"M",2003,3,FALSE
"5565",22643,44,107.8,113.2,"M",2003,7,TRUE
"5566",22650,45,NA,89.33,"M",2007,4,TRUE
"5567",22654,29,NA,95.97,"F",2007,3,FALSE
"5568",22657,42,93.03,95.05,"F",2004,6,TRUE
"5569",22663,45,NA,115.8,"F",2008,3,FALSE
"5570",22666,68,NA,114.8,"F",2008,3,FALSE
"5571",22669,45,113.8,123.3,"F",2001,3,FALSE
"5572",22672,45,101.1,104.7,"F",2005,3,FALSE
"5573",22675,42,NA,112.1,"F",2008,3,FALSE
"5574",22678,47,112.6,117.6,"F",2003,4,TRUE
"5575",22682,37,95.05,96.72,"F",2001,4,TRUE
"5576",22686,36,84.45,86.48,"F",2003,6,TRUE
"5577",22692,45,NA,72.18,"M",2007,4,TRUE
"5578",22696,36,NA,103,"M",2007,3,FALSE
"5579",22699,55,93.53,97.18,"M",2002,4,TRUE
"5580",22703,40,57.37,57.4,"M",2001,6,TRUE
"5581",22709,51,NA,100.4,"M",2007,4,TRUE
"5582",22713,47,81.03,85.28,"M",2005,3,FALSE
"5583",22716,49,76.43,77.68,"M",2001,4,TRUE
"5584",22720,44,77.73,78.18,"M",2002,7,TRUE
"5585",22727,61,NA,94.28,"M",2008,3,FALSE
"5586",22730,34,107.5,107.5,"M",2005,4,TRUE
"5587",22734,38,65.53,66.28,"M",2006,4,TRUE
"5588",22738,34,NA,87,"M",2008,3,FALSE
"5589",22741,30,85.28,87.38,"F",2004,3,FALSE
"5590",22744,44,NA,74.82,"F",2007,4,TRUE
"5591",22748,53,NA,86.43,"F",2008,3,FALSE
"5592",22751,43,99.03,103.9,"F",2002,4,TRUE
"5593",22755,34,93.88,99.57,"F",2004,3,FALSE
"5594",22758,45,91.08,91.08,"F",2005,4,TRUE
"5595",22762,40,94.97,95.97,"F",2004,4,TRUE
"5596",22766,26,86.6,88.92,"F",2005,4,TRUE
"5597",22770,42,88.37,90.25,"F",2004,3,FALSE
"5598",22773,42,91.88,98.77,"M",2004,4,TRUE
"5599",22777,26,116.4,118.8,"M",2005,6,TRUE
"5600",22783,32,NA,112.6,"M",2007,3,FALSE
"5601",22786,48,97.07,98.82,"M",2003,4,TRUE
"5602",22790,51,72.77,73.42,"M",2006,5,TRUE
"5603",22795,44,68.88,69.22,"M",2006,3,FALSE
"5604",22798,69,NA,89.65,"M",2008,3,FALSE
"5605",22801,55,79.52,79.82,"M",2002,6,TRUE
"5606",22807,34,77.63,78.63,"M",2002,3,FALSE
"5607",22810,32,67.33,67.57,"M",2001,5,TRUE
"5608",22815,33,76.85,79.22,"M",2004,3,FALSE
"5609",22818,32,78.67,85.97,"M",2004,4,TRUE
"5610",22822,65,124.1,129.1,"M",2001,3,FALSE
"5611",22825,32,107.9,111.1,"M",2004,5,TRUE
"5612",22830,47,75.05,75.6,"M",2004,5,TRUE
"5613",22835,56,73.97,74.17,"M",2003,5,TRUE
"5614",22840,56,81.77,82.67,"M",2003,3,FALSE
"5615",22843,42,85.92,87.62,"M",2001,10,TRUE
"5616",22853,52,80.2,83.9,"M",2002,4,TRUE
"5617",22857,60,92.1,94.77,"M",2004,3,FALSE
"5618",22860,36,70.8,71.27,"M",2003,4,TRUE
"5619",22864,42,81.6,82.17,"M",2002,5,TRUE
"5620",22869,58,88.1,88.77,"M",2004,3,FALSE
"5621",22872,52,88.38,90.6,"M",2005,3,FALSE
"5622",22875,34,NA,90.05,"M",2007,3,FALSE
"5623",22878,46,82.78,86.25,"M",2003,4,TRUE
"5624",22882,41,NA,84.53,"M",2007,4,TRUE
"5625",22886,57,118.2,124,"M",2003,6,TRUE
"5626",22892,57,93.98,93.98,"M",2003,3,FALSE
"5627",22895,56,105.4,113.3,"M",2005,3,FALSE
"5628",22898,36,NA,73.57,"M",2007,3,FALSE
"5629",22901,43,116.2,121.2,"M",2005,5,TRUE
"5630",22906,50,113.2,117.2,"M",2003,6,TRUE
"5631",22912,60,97.05,98.8,"M",2003,3,FALSE
"5632",22915,46,83.13,83.9,"M",2003,3,FALSE
"5633",22918,41,79.22,79.38,"M",2001,4,TRUE
"5634",22922,35,72.38,72.73,"M",2004,3,FALSE
"5635",22925,75,NA,93.48,"M",2007,4,TRUE
"5636",22929,36,103.9,110.2,"M",2004,3,FALSE
"5637",22932,43,93.43,98.85,"M",2002,4,TRUE
"5638",22936,37,90.42,94.93,"M",2005,4,TRUE
"5639",22940,35,109.4,109.4,"M",2005,3,FALSE
"5640",22943,53,NA,94.7,"M",2007,3,FALSE
"5641",22946,32,81.2,84.28,"M",2001,5,TRUE
"5642",22951,43,NA,69.75,"M",2007,3,FALSE
"5643",22954,49,80.48,82.55,"M",2003,5,TRUE
"5644",22959,46,102.7,105,"M",2001,4,TRUE
"5645",22963,51,108.2,113,"M",2003,4,TRUE
"5646",22967,37,82.67,84.05,"M",2006,4,TRUE
"5647",22971,58,93.82,95.07,"M",2001,7,TRUE
"5648",22978,49,70.63,70.8,"M",2001,10,TRUE
"5649",22988,40,NA,82.03,"M",2007,3,FALSE
"5650",22991,44,99.17,107.2,"M",2004,3,FALSE
"5651",22994,48,72.4,72.63,"M",2004,5,TRUE
"5652",22999,35,83.9,86.2,"M",2003,3,FALSE
"5653",23002,62,116,122,"M",2003,3,FALSE
"5654",23005,33,NA,110.1,"M",2007,3,FALSE
"5655",23008,60,88.28,89.88,"M",2004,3,FALSE
"5656",23011,57,92.38,93.62,"M",2004,3,FALSE
"5657",23014,60,91.08,94.17,"M",2001,3,FALSE
"5658",23017,41,NA,103.8,"M",2008,3,FALSE
"5659",23020,34,NA,102.2,"F",2008,3,FALSE
"5660",23023,30,120.5,120.5,"F",2005,3,FALSE
"5661",23026,32,NA,123.5,"F",2007,3,FALSE
"5662",23029,41,66.87,67.38,"M",2001,6,TRUE
"5663",23035,40,69.53,69.93,"M",2003,6,TRUE
"5664",23041,51,NA,70.28,"M",2008,3,FALSE
"5665",23044,53,NA,91.98,"M",2007,3,FALSE
"5666",23047,41,NA,64.63,"M",2007,3,FALSE
"5667",23050,35,72.55,75.12,"M",2002,3,FALSE
"5668",23053,43,90.05,94.73,"M",2006,3,FALSE
"5669",23056,40,NA,81.72,"M",2007,3,FALSE
"5670",23059,40,76.2,77.48,"M",2004,4,TRUE
"5671",23063,30,105.4,106.3,"M",2004,3,FALSE
"5672",23066,39,69.47,72.52,"M",2001,10,TRUE
"5673",23076,67,NA,88.25,"M",2008,3,FALSE
"5674",23079,36,61.93,62,"M",2001,6,TRUE
"5675",23085,28,69.5,69.9,"M",2001,7,TRUE
"5676",23092,36,77.95,82.35,"M",2006,3,FALSE
"5677",23095,41,NA,59.7,"M",2007,3,FALSE
"5678",23098,48,80.1,83.42,"M",2003,8,TRUE
"5679",23106,41,74.27,75.08,"M",2006,3,FALSE
"5680",23109,44,77.17,82.48,"M",2005,3,FALSE
"5681",23112,31,85.75,86.7,"M",2002,3,FALSE
"5682",23115,58,NA,90.88,"M",2008,3,FALSE
"5683",23118,50,NA,68.83,"M",2008,3,FALSE
"5684",23121,30,NA,101.4,"M",2007,3,FALSE
"5685",23124,48,63.07,63.32,"M",2004,3,FALSE
"5686",23127,38,99.63,102.6,"M",2005,5,TRUE
"5687",23132,33,61.2,64.15,"M",2002,6,TRUE
"5688",23138,53,NA,94.3,"M",2008,3,FALSE
"5689",23141,38,72.73,76.28,"M",2001,8,TRUE
"5690",23149,52,71.5,71.58,"M",2003,6,TRUE
"5691",23155,50,105.8,113.8,"M",2004,3,FALSE
"5692",23158,55,74.02,74.33,"M",2002,7,TRUE
"5693",23165,34,68.42,68.7,"M",2002,3,FALSE
"5694",23168,34,61.82,61.92,"M",2001,5,TRUE
"5695",23173,40,81.3,83.53,"M",2004,5,TRUE
"5696",23178,32,86.28,92.08,"F",2002,6,TRUE
"5697",23184,31,88.05,90.42,"F",2003,4,TRUE
"5698",23188,34,116.5,123,"F",2002,3,FALSE
"5699",23191,37,113.2,116.2,"F",2006,3,FALSE
"5700",23194,38,108.8,111.6,"F",2006,3,FALSE
"5701",23197,36,144.7,149.3,"F",2006,3,FALSE
"5702",23200,53,99.13,102.4,"F",2001,5,TRUE
"5703",23205,34,90.27,93.42,"M",2003,3,FALSE
"5704",23208,42,NA,90.57,"M",2008,3,FALSE
"5705",23211,35,74.45,76.93,"M",2002,3,FALSE
"5706",23214,37,NA,81.45,"M",2007,3,FALSE
"5707",23217,39,NA,89.97,"M",2008,3,FALSE
"5708",23220,33,73.48,75.7,"M",2002,3,FALSE
"5709",23223,33,95.93,99.6,"M",2006,4,TRUE
"5710",23227,52,82.7,83.27,"M",2003,7,TRUE
"5711",23234,29,89.95,91.18,"M",2004,5,TRUE
"5712",23239,32,NA,95.62,"M",2008,3,FALSE
"5713",23242,55,83.83,83.83,"M",2004,5,TRUE
"5714",23247,31,NA,84.18,"M",2007,3,FALSE
"5715",23250,33,69.67,72.73,"M",2006,3,FALSE
"5716",23253,49,90.22,94.38,"M",2004,4,TRUE
"5717",23257,41,87.9,88.93,"M",2004,3,FALSE
"5718",23260,36,60.9,60.95,"M",2004,3,FALSE
"5719",23263,44,84.22,88.28,"M",2003,3,FALSE
"5720",23266,41,91.58,99.43,"M",2001,3,FALSE
"5721",23269,37,NA,78.97,"M",2007,4,TRUE
"5722",23273,68,85.68,85.83,"M",2006,3,FALSE
"5723",23276,52,101.5,105.2,"M",2001,4,TRUE
"5724",23280,44,NA,98.32,"M",2007,4,TRUE
"5725",23284,43,65.48,65.72,"M",2002,8,TRUE
"5726",23292,54,90.95,92.13,"M",2001,4,TRUE
"5727",23296,48,71.2,73.22,"M",2006,5,TRUE
"5728",23301,52,81.35,84.32,"M",2005,4,TRUE
"5729",23305,68,101.9,107,"M",2006,4,TRUE
"5730",23309,36,71.65,72.03,"M",2005,5,TRUE
"5731",23314,53,NA,79.88,"M",2007,3,FALSE
"5732",23317,70,81.68,81.82,"M",2002,3,FALSE
"5733",23320,69,72.25,72.42,"M",2003,7,TRUE
"5734",23327,49,74.63,74.9,"M",2003,5,TRUE
"5735",23332,53,91.88,93.28,"M",2003,3,FALSE
"5736",23335,40,97.2,102.7,"M",2004,3,FALSE
"5737",23338,40,NA,85.98,"M",2008,3,FALSE
"5738",23341,44,89.17,95.22,"M",2005,3,FALSE
"5739",23344,37,65.77,65.93,"M",2003,7,TRUE
"5740",23351,48,77.67,79.28,"M",2003,7,TRUE
"5741",23358,40,61.85,62,"M",2003,5,TRUE
"5742",23363,61,98.9,105,"M",2002,7,TRUE
"5743",23370,32,NA,55.03,"M",2008,3,FALSE
"5744",23373,40,62.27,62.42,"M",2005,5,TRUE
"5745",23378,41,104.6,109.4,"M",2004,6,TRUE
"5746",23384,59,97.43,99.1,"M",2002,4,TRUE
"5747",23388,40,70.77,71.22,"M",2005,4,TRUE
"5748",23392,50,NA,65.05,"M",2008,3,FALSE
"5749",23395,26,68.57,69.08,"F",2005,5,TRUE
"5750",23400,41,72.7,73,"F",2004,3,FALSE
"5751",23403,46,80.72,81.32,"M",2004,3,FALSE
"5752",23406,43,113,115.2,"M",2005,3,FALSE
"5753",23409,65,NA,112.8,"M",2007,3,FALSE
"5754",23412,54,87.57,93.67,"M",2004,3,FALSE
"5755",23415,42,NA,102.4,"M",2007,4,TRUE
"5756",23419,48,85.37,89.3,"M",2001,3,FALSE
"5757",23422,28,86.77,90.3,"M",2002,4,TRUE
"5758",23426,47,75.98,77.38,"M",2001,8,TRUE
"5759",23434,48,77.7,78.88,"M",2004,4,TRUE
"5760",23438,49,95.72,100.3,"M",2003,7,TRUE
"5761",23445,39,86.13,88.15,"F",2006,3,FALSE
"5762",23448,46,NA,69.75,"F",2007,3,FALSE
"5763",23451,32,NA,101.2,"F",2007,3,FALSE
"5764",23454,36,89.1,91.12,"F",2003,3,FALSE
"5765",23457,31,69.32,69.98,"F",2003,3,FALSE
"5766",23460,37,116.3,122.4,"F",2004,3,FALSE
"5767",23463,41,96.8,99.77,"F",2005,5,TRUE
"5768",23468,40,NA,100.5,"F",2007,3,FALSE
"5769",23471,41,65.5,65.73,"M",2001,9,TRUE
"5770",23480,28,NA,100.1,"F",2008,3,FALSE
"5771",23483,37,NA,90.75,"M",2007,4,TRUE
"5772",23487,31,NA,81.85,"M",2008,3,FALSE
"5773",23490,32,86.9,88.3,"M",2005,3,FALSE
"5774",23493,32,58.3,58.37,"M",2001,6,TRUE
"5775",23499,31,93.85,97.75,"F",2003,6,TRUE
"5776",23505,32,NA,89.57,"F",2007,3,FALSE
"5777",23508,36,99.83,106.8,"F",2004,3,FALSE
"5778",23511,31,NA,108.8,"F",2008,3,FALSE
"5779",23514,32,95.77,99.3,"F",2002,3,FALSE
"5780",23517,36,112.9,118.4,"F",2006,3,FALSE
"5781",23520,49,101.2,105.6,"F",2003,7,TRUE
"5782",23527,27,87.48,95.08,"M",2004,4,TRUE
"5783",23531,41,NA,87.23,"M",2007,3,FALSE
"5784",23534,31,98.97,105.8,"M",2006,4,TRUE
"5785",23538,44,86.68,90.78,"F",2005,3,FALSE
"5786",23541,41,100.4,106.7,"M",2004,3,FALSE
"5787",23544,35,81.8,84.08,"M",2006,5,TRUE
"5788",23549,40,77.15,77.33,"M",2003,3,FALSE
"5789",23552,56,76.82,85.85,"M",2006,4,TRUE
"5790",23556,32,NA,72.18,"M",2007,3,FALSE
"5791",23559,56,105.6,112,"F",2005,3,FALSE
"5792",23562,52,74.07,74.25,"M",2003,4,TRUE
"5793",23566,60,111.5,113.9,"F",2001,7,TRUE
"5794",23573,34,NA,92.92,"F",2007,3,FALSE
"5795",23576,31,85.55,87.58,"F",2003,3,FALSE
"5796",23579,28,71.7,72.02,"M",2005,4,TRUE
"5797",23583,51,137.7,143.3,"F",2004,3,FALSE
"5798",23586,27,117.2,120.5,"F",2004,4,TRUE
"5799",23590,34,99,106.1,"F",2004,3,FALSE
"5800",23593,51,76.6,77.37,"F",2002,6,TRUE
"5801",23599,37,NA,90.47,"M",2008,3,FALSE
"5802",23602,40,NA,105.7,"F",2008,3,FALSE
"5803",23605,40,63.75,63.78,"F",2002,9,TRUE
"5804",23614,27,NA,86.98,"F",2007,4,TRUE
"5805",23618,42,89.75,93.67,"M",2004,4,TRUE
"5806",23622,54,97.68,101.2,"M",2001,8,TRUE
"5807",23630,51,116.3,121.6,"F",2003,5,TRUE
"5808",23635,51,100.2,102.5,"F",2001,4,TRUE
"5809",23639,37,79.27,80.55,"M",2001,3,FALSE
"5810",23642,33,65.87,66.03,"F",2002,6,TRUE
"5811",23648,40,NA,94.05,"F",2008,3,FALSE
"5812",23651,32,107.4,112.8,"F",2001,4,TRUE
"5813",23655,44,84.78,87.08,"M",2001,5,TRUE
"5814",23660,45,96.98,97.97,"M",2002,7,TRUE
"5815",23667,45,90.22,91.52,"M",2006,5,TRUE
"5816",23672,49,84.82,85.43,"F",2002,6,TRUE
"5817",23678,45,86.33,89.08,"F",2006,4,TRUE
"5818",23682,24,83.43,87.52,"F",2002,4,TRUE
"5819",23686,25,73.88,74.58,"F",2005,3,FALSE
"5820",23689,32,NA,97.27,"F",2007,4,TRUE
"5821",23693,37,NA,100.9,"F",2007,3,FALSE
"5822",23696,43,106.3,110.1,"F",2002,5,TRUE
"5823",23701,25,101,105.5,"F",2004,3,FALSE
"5824",23704,27,NA,123.2,"F",2008,3,FALSE
"5825",23707,34,NA,86.47,"M",2008,3,FALSE
"5826",23710,32,91.43,94.02,"F",2003,3,FALSE
"5827",23713,35,NA,109.1,"M",2007,4,TRUE
"5828",23717,38,83.93,88,"M",2004,3,FALSE
"5829",23720,42,70.53,71.02,"M",2005,3,FALSE
"5830",23723,58,114.1,117.5,"M",2001,6,TRUE
"5831",23729,38,79.45,80.5,"M",2001,4,TRUE
"5832",23733,43,65.03,65.1,"M",2003,4,TRUE
"5833",23737,41,NA,77.03,"M",2007,3,FALSE
"5834",23740,53,88.7,93.33,"M",2002,3,FALSE
"5835",23743,39,76.22,77.65,"F",2004,4,TRUE
"5836",23747,60,126.9,130.8,"M",2005,4,TRUE
"5837",23751,31,NA,108.6,"F",2007,3,FALSE
"5838",23754,57,109.3,114.8,"F",2005,3,FALSE
"5839",23757,37,NA,82.28,"M",2007,4,TRUE
"5840",23761,45,NA,80.43,"F",2007,3,FALSE
"5841",23764,47,121,125.8,"F",2004,3,FALSE
